X82,nd,bra,pre,par,ama,ind,total,nao_bra_prop,nao_bra_prop_declarados
35577005,110,42,3,59,0,0,214,80.37383177570094,59.61538461538461
35577042,38,21,4,12,1,0,76,72.36842105263158,44.73684210526315
35577054,52,25,2,5,0,0,84,70.23809523809523,21.875
35577085,19,28,2,11,0,0,60,53.333333333333336,31.707317073170728
35577091,29,42,3,41,0,1,116,63.793103448275865,51.72413793103448
35577121,40,20,5,24,0,0,89,77.52808988764045,59.183673469387756
35577133,4,44,2,13,0,0,63,30.15873015873016,25.423728813559322
35577170,60,27,2,21,0,0,110,75.45454545454545,46
35577327,71,28,2,25,0,0,126,77.77777777777779,49.09090909090909
35577339,45,18,0,11,0,0,74,75.67567567567568,37.93103448275862
35577340,80,45,5,28,0,0,158,71.51898734177216,42.307692307692314
35577406,60,11,1,19,2,0,93,88.17204301075269,66.66666666666667
35577424,61,38,2,24,1,0,126,69.84126984126983,41.53846153846153
35577431,63,29,3,26,0,0,121,76.03305785123968,50
35577443,32,31,2,36,0,0,101,69.3069306930693,55.072463768115945
35577455,78,36,2,20,1,0,137,73.72262773722628,38.983050847457626
35577479,29,16,3,16,1,0,65,75.38461538461539,55.55555555555556
35577522,36,43,1,29,0,1,110,60.909090909090914,41.891891891891895
35577534,252,107,7,110,0,0,476,77.52100840336135,52.23214285714286
35577546,63,51,2,22,1,1,140,63.57142857142857,33.76623376623377
35577558,42,28,0,31,0,1,102,72.54901960784314,53.333333333333336
35577561,70,20,0,7,0,0,97,79.38144329896907,25.92592592592593
35577571,101,13,2,3,0,0,119,89.07563025210084,27.77777777777778
35577583,82,29,4,18,0,0,133,78.19548872180451,43.13725490196079
35577595,129,56,8,44,0,0,237,76.37130801687763,48.14814814814815
35577601,7,33,2,30,0,0,72,54.16666666666667,49.23076923076923
35577613,39,16,1,5,0,0,61,73.77049180327869,27.27272727272727
35577625,55,28,1,18,1,0,103,72.81553398058253,41.666666666666664
35577637,5,60,2,3,3,0,73,17.808219178082197,11.764705882352944
35577650,93,21,5,13,0,1,133,84.21052631578947,47.5
35577674,170,21,0,15,2,0,208,89.90384615384616,44.73684210526315
35577728,48,15,3,44,0,0,110,86.36363636363636,75.80645161290323
35577736,52,15,0,31,0,0,98,84.6938775510204,67.3913043478261
35577741,16,40,3,34,0,0,93,56.98924731182795,48.05194805194806
35577753,35,25,1,36,0,0,97,74.22680412371135,59.67741935483871
35577765,61,35,1,51,1,0,149,76.51006711409396,60.22727272727273
35577777,64,20,5,24,0,0,113,82.30088495575221,59.183673469387756
35577789,89,36,3,36,0,0,164,78.04878048780488,52
35577790,34,6,2,29,2,0,73,91.78082191780823,84.61538461538461
35577820,41,12,4,6,0,0,63,80.95238095238095,45.45454545454546
35577844,53,33,2,22,2,0,112,70.53571428571428,44.067796610169495
35577881,22,27,8,137,1,0,195,86.15384615384616,84.39306358381504
35577893,47,19,0,33,0,0,99,80.8080808080808,63.46153846153846
35577935,45,37,1,30,0,0,113,67.25663716814158,45.58823529411765
35577972,68,22,0,14,0,0,104,78.84615384615384,38.888888888888886
35577996,30,30,4,53,0,0,117,74.35897435897436,65.51724137931035
35578010,91,23,4,25,0,0,143,83.91608391608392,55.769230769230774
35578058,86,85,1,25,0,0,197,56.85279187817258,23.42342342342343
35578150,128,60,9,36,1,0,234,74.35897435897436,43.39622641509434
35578162,139,27,3,37,0,0,206,86.89320388349515,59.70149253731343
35578204,22,27,3,27,0,0,79,65.82278481012658,52.63157894736843
35578236,39,21,2,8,1,0,71,70.4225352112676,34.375
35578241,40,14,3,15,0,0,72,80.55555555555556,56.25
35578253,42,52,4,29,0,0,127,59.05511811023623,38.8235294117647
35578277,43,26,2,15,1,0,87,70.11494252873563,40.90909090909091
35578289,83,57,9,67,0,0,216,73.61111111111111,57.14285714285714
35578290,42,21,2,14,0,0,79,73.41772151898735,43.24324324324324
35578307,46,25,1,13,14,0,99,74.74747474747474,52.83018867924528
35578319,48,12,0,10,0,0,70,82.85714285714285,45.45454545454546
35578320,50,18,2,2,3,0,75,76,28.000000000000004
35578332,45,168,13,126,5,2,359,53.2033426183844,46.496815286624205
35578344,314,106,13,124,1,1,559,81.03756708407872,56.73469387755101
35578356,43,38,3,38,1,0,123,69.10569105691057,52.5
35578373,43,11,0,14,1,0,69,84.05797101449275,57.692307692307686
35578393,85,46,5,33,1,0,170,72.94117647058825,45.88235294117647
35578400,41,23,4,22,1,0,91,74.72527472527473,54
35578411,31,20,6,18,0,0,75,73.33333333333334,54.54545454545454
35578460,172,27,1,31,2,0,233,88.41201716738198,55.73770491803278
35578472,62,33,2,21,0,0,118,72.03389830508475,41.07142857142857
35578496,74,25,1,14,1,0,115,78.26086956521739,39.02439024390244
35578502,5,17,2,37,0,0,61,72.1311475409836,69.64285714285714
35578514,49,11,3,7,0,0,70,84.28571428571429,47.61904761904761
35578548,22,27,0,14,1,0,64,57.8125,35.71428571428571
35578551,146,12,0,0,1,0,159,92.45283018867924,7.692307692307687
35578605,6,43,6,42,1,0,98,56.122448979591844,53.260869565217384
35578617,3,44,8,52,0,0,107,58.87850467289719,57.692307692307686
35578629,33,25,1,15,0,0,74,66.21621621621621,39.02439024390244
35578654,12,31,4,25,1,0,73,57.53424657534247,49.18032786885246
35578685,120,36,7,55,1,0,219,83.56164383561644,63.63636363636363
35578691,118,158,5,66,2,0,349,54.72779369627507,31.601731601731597
35578708,84,7,0,6,0,0,97,92.78350515463917,46.15384615384615
35578712,24,22,0,12,1,0,59,62.71186440677966,37.142857142857146
35578757,17,21,5,26,0,1,70,70,60.37735849056604
35578770,43,0,0,0,0,0,43,100,NaN
35578782,29,25,1,31,2,0,88,71.59090909090908,57.6271186440678
35578794,6,15,7,41,0,1,70,78.57142857142857,76.5625
35578800,53,26,7,29,3,0,118,77.96610169491525,60
35578812,46,41,1,37,1,1,127,67.71653543307087,49.382716049382715
35578824,111,62,12,20,0,0,205,69.7560975609756,34.04255319148937
35578836,63,29,1,18,0,0,111,73.87387387387388,39.583333333333336
35578848,63,17,2,22,0,0,104,83.65384615384616,58.53658536585367
35578885,90,51,4,35,0,0,180,71.66666666666667,43.333333333333336
35578927,59,22,1,21,1,0,104,78.84615384615384,51.11111111111111
35578940,76,17,0,41,0,0,134,87.31343283582089,70.6896551724138
35578952,45,50,4,52,0,0,151,66.88741721854305,52.83018867924528
35579002,72,32,2,32,0,0,138,76.81159420289855,51.515151515151516
35579026,21,45,9,38,0,0,113,60.17699115044248,51.08695652173913
35579048,80,35,3,30,0,0,148,76.35135135135135,48.529411764705884
35579051,410,202,30,162,4,0,808,75,49.246231155778894
35579129,78,107,1,3,3,0,192,44.270833333333336,6.140350877192979
35579154,102,50,6,22,0,0,180,72.22222222222221,35.89743589743589
35579166,52,38,8,15,2,0,115,66.95652173913044,39.682539682539684
35579191,36,19,2,10,0,0,67,71.64179104477613,38.70967741935484
35579208,26,43,4,38,0,0,111,61.261261261261254,49.411764705882355
35579245,65,10,2,31,0,1,109,90.82568807339449,77.27272727272727
35579282,27,29,7,3,0,0,66,56.060606060606055,25.64102564102564
35579294,61,40,5,48,0,0,154,74.02597402597402,56.98924731182795
35579300,33,15,2,20,0,0,70,78.57142857142857,59.45945945945945
35579312,71,26,4,22,1,0,124,79.03225806451613,50.943396226415096
35579324,109,23,4,20,0,1,157,85.35031847133759,52.08333333333333
35579336,17,27,2,9,0,0,55,50.90909090909091,28.947368421052634
35579361,15,27,1,26,0,0,69,60.86956521739131,50
35579397,71,32,4,42,0,0,149,78.52348993288591,58.97435897435898
35579415,35,21,4,20,0,0,80,73.75,53.333333333333336
35579452,2,84,4,7,10,0,107,21.495327102803742,19.999999999999996
35579476,81,63,8,46,0,2,200,68.5,47.05882352941176
35579518,69,17,4,19,1,0,110,84.54545454545455,58.53658536585367
35579524,47,53,2,15,0,0,117,54.700854700854705,24.28571428571429
35579531,32,24,4,20,0,0,80,70,50
35579543,213,64,11,62,0,0,350,81.71428571428572,53.284671532846716
35579592,60,14,1,20,0,0,95,85.26315789473684,60
35579658,67,25,0,27,0,0,119,78.99159663865547,51.92307692307692
35579661,41,46,2,34,0,0,123,62.601626016260155,43.90243902439024
35579713,308,126,19,97,2,0,552,77.17391304347827,48.36065573770492
35579725,199,181,17,111,2,2,512,64.6484375,42.17252396166135
35579737,134,137,4,89,0,0,364,62.362637362637365,40.43478260869565
35579749,39,31,4,28,0,1,103,69.90291262135922,51.5625
35579798,245,290,18,101,5,4,663,56.25942684766214,30.622009569377994
35579841,49,21,0,31,1,0,102,79.41176470588236,60.37735849056604
35579907,125,63,14,33,1,0,236,73.30508474576271,43.24324324324324
35579920,14,33,6,16,1,0,70,52.85714285714286,41.07142857142857
35579932,76,29,1,31,2,1,140,79.28571428571428,54.6875
35579956,114,4,0,3,0,0,121,96.69421487603306,42.85714285714286
35579968,108,34,8,15,1,0,166,79.51807228915662,41.379310344827594
35579981,59,24,4,46,2,2,137,82.48175182481752,69.23076923076923
35579993,51,22,1,24,0,0,98,77.55102040816327,53.191489361702125
35580004,83,30,3,19,1,1,137,78.1021897810219,44.44444444444444
35580016,132,40,4,32,0,0,208,80.76923076923077,47.36842105263158
35580028,23,58,4,41,0,0,126,53.968253968253975,43.689320388349515
35580036,115,51,10,62,0,0,238,78.57142857142857,58.53658536585367
35580119,43,25,1,29,1,1,100,75,56.14035087719298
35580144,0,44,0,0,1,0,45,2.2222222222222254,2.2222222222222254
35580156,25,16,2,19,0,0,62,74.19354838709677,56.75675675675676
35580193,95,120,10,41,2,0,268,55.223880597014926,30.63583815028902
35580247,55,21,2,19,0,0,97,78.35051546391753,50
35580260,67,75,10,23,1,0,176,57.38636363636363,31.19266055045872
35580338,19,27,2,43,0,0,91,70.32967032967032,62.5
35580348,48,47,2,23,0,0,120,60.83333333333334,34.72222222222222
35580351,67,21,2,13,1,0,104,79.8076923076923,43.24324324324324
35580375,67,27,0,0,0,0,94,71.27659574468085,0
35580387,70,33,1,35,1,0,140,76.42857142857142,52.85714285714286
35580399,74,27,1,14,1,0,117,76.92307692307692,37.2093023255814
35580405,59,36,4,39,0,0,138,73.91304347826086,54.43037974683544
35580454,53,11,1,8,1,0,74,85.13513513513513,47.61904761904761
35580582,29,41,6,22,0,0,98,58.16326530612245,40.57971014492754
35580594,52,14,1,11,2,0,80,82.5,50
35580661,109,49,5,20,1,0,184,73.36956521739131,34.66666666666667
35580685,145,38,2,17,1,1,204,81.37254901960785,35.59322033898306
35580703,10,53,7,92,1,1,164,67.68292682926828,65.5844155844156
35580715,0,45,3,22,0,0,70,35.71428571428571,35.71428571428571
35580727,67,193,19,104,2,2,387,50.12919896640826,39.6875
35580739,221,262,16,131,0,0,630,58.412698412698404,35.94132029339854
35580806,3,43,0,2,0,0,48,10.416666666666663,4.444444444444439
35580818,54,41,2,9,0,0,106,61.32075471698113,21.153846153846157
35580831,69,56,4,66,1,1,197,71.57360406091371,56.25
35580855,63,45,3,17,0,0,128,64.84375,30.76923076923077
35580867,13,26,3,15,0,0,57,54.385964912280706,40.90909090909091
35580909,30,17,2,19,0,0,68,75,55.263157894736835
35580922,95,14,1,17,3,1,131,89.31297709923665,61.111111111111114
35580934,47,17,2,8,0,0,74,77.02702702702703,37.03703703703704
35580983,52,26,3,9,4,2,96,72.91666666666667,40.90909090909091
35581008,64,43,3,13,0,0,123,65.04065040650406,27.118644067796616
35581012,83,17,1,6,1,0,108,84.25925925925925,31.999999999999996
35581033,59,10,1,9,0,0,79,87.34177215189874,50
35581057,101,33,2,21,0,0,157,78.98089171974523,41.07142857142857
35581069,44,15,1,20,0,0,80,81.25,58.33333333333333
35581070,39,17,0,13,0,0,69,75.36231884057972,43.333333333333336
35581100,78,43,1,64,0,0,186,76.88172043010752,60.18518518518518
35581112,35,7,0,1,0,0,43,83.72093023255813,12.5
35581161,0,60,3,49,1,0,113,46.90265486725663,46.90265486725663
35581173,132,24,1,10,0,0,167,85.62874251497006,31.428571428571427
35581197,46,20,1,8,0,0,75,73.33333333333334,31.034482758620683
35581276,53,40,0,3,0,0,96,58.33333333333333,6.976744186046513
35581306,62,14,0,17,1,0,94,85.1063829787234,56.25
35581318,3,41,7,36,1,0,88,53.40909090909092,51.764705882352935
35581537,692,281,507,441,0,2,1923,85.38741549661987,77.17303005686433
35581574,80,53,15,49,1,0,198,73.23232323232322,55.08474576271186
35581604,86,34,1,8,1,0,130,73.84615384615385,22.72727272727273
35581636,53,31,3,45,0,0,132,76.51515151515152,60.75949367088608
35581677,32,18,2,6,0,0,58,68.96551724137932,30.76923076923077
35581720,170,59,3,56,0,1,289,79.58477508650519,50.42016806722689
35581756,42,20,2,23,0,0,87,77.01149425287358,55.55555555555556
35581773,35,16,3,26,0,0,80,80,64.44444444444444
35581884,25,23,0,28,0,0,76,69.73684210526316,54.90196078431373
35581951,57,47,5,13,5,0,127,62.99212598425197,32.85714285714286
35581963,73,20,6,13,0,0,112,82.14285714285714,48.71794871794872
35582037,162,99,9,114,2,0,386,74.35233160621762,55.80357142857143
35582098,28,51,5,51,0,0,135,62.22222222222222,52.33644859813084
35582128,40,19,2,17,0,0,78,75.64102564102564,50
35582136,93,46,1,43,1,0,184,75,49.45054945054945
35582165,143,243,26,238,3,0,653,62.78713629402757,52.352941176470594
35582207,137,32,5,26,1,0,201,84.07960199004975,50
35582232,82,21,1,7,0,0,111,81.08108108108108,27.586206896551722
35582273,51,34,6,5,0,0,96,64.58333333333333,24.444444444444446
35582300,28,34,5,22,0,0,89,61.79775280898876,44.26229508196722
35582402,43,22,1,11,0,0,77,71.42857142857143,35.29411764705882
35582499,173,38,0,14,0,0,225,83.11111111111111,26.923076923076927
35582505,75,35,7,34,0,0,151,76.82119205298014,53.94736842105263
35582529,51,14,8,23,0,0,96,85.41666666666666,68.88888888888889
35582633,48,77,2,113,0,0,240,67.91666666666667,59.89583333333333
35582712,86,13,0,33,0,0,132,90.15151515151516,71.73913043478262
35582724,35,77,4,36,0,0,152,49.3421052631579,34.18803418803419
35582736,79,51,0,9,1,0,140,63.57142857142857,16.393442622950815
35582748,2,51,0,3,0,0,56,8.92857142857143,5.555555555555558
35582759,115,74,3,20,1,0,213,65.25821596244131,24.489795918367353
35582815,46,65,3,9,2,0,125,48,17.721518987341767
35582840,112,7,0,1,13,0,133,94.73684210526316,66.66666666666667
35582852,5,50,0,5,0,0,60,16.666666666666664,9.090909090909093
35582888,34,22,3,21,0,0,80,72.5,52.17391304347826
35582897,0,72,2,3,7,0,84,14.28571428571429,14.28571428571429
35582906,4,104,2,26,4,0,140,25.71428571428571,23.529411764705888
35582918,4,34,1,11,0,0,50,31.999999999999996,26.086956521739136
35582931,100,66,3,38,3,0,210,68.57142857142857,40
35582980,4,35,2,10,3,0,54,35.18518518518518,30.000000000000004
35583005,117,267,0,3,31,0,418,36.1244019138756,11.29568106312292
35583029,74,29,2,11,0,0,116,75,30.952380952380953
35583030,168,68,2,34,0,0,272,75,34.61538461538461
35583042,60,81,10,45,1,0,197,58.88324873096447,40.87591240875912
35583054,91,51,6,20,0,0,168,69.64285714285714,33.76623376623377
35583108,68,41,3,29,1,0,142,71.12676056338027,44.5945945945946
35583121,6,24,0,14,0,0,44,45.45454545454546,36.8421052631579
35583133,38,94,4,10,3,0,149,36.91275167785235,15.315315315315313
35583194,122,91,6,36,1,0,256,64.453125,32.08955223880597
35583212,44,13,3,9,1,0,70,81.42857142857143,50
35583261,18,125,1,0,0,0,144,13.194444444444443,0.7936507936507908
35583273,150,23,1,27,0,0,201,88.55721393034825,54.90196078431373
35583315,18,61,4,31,1,2,117,47.86324786324786,38.38383838383839
35583327,75,31,3,9,0,0,118,73.72881355932203,27.906976744186053
35583492,43,18,2,12,0,0,75,76,43.75
35583509,6,63,3,1,2,0,75,16.000000000000004,8.695652173913048
35583522,2,55,0,0,2,0,59,6.779661016949157,3.508771929824561
35583558,92,81,11,115,1,0,300,73,61.057692307692314
35583601,66,31,3,11,0,0,111,72.07207207207207,31.11111111111111
35583728,60,29,3,12,1,0,105,72.38095238095238,35.55555555555555
35583832,131,49,1,39,0,0,220,77.72727272727273,44.9438202247191
35583947,76,20,1,18,0,0,115,82.6086956521739,48.71794871794872
35584010,1,34,1,42,0,0,78,56.41025641025641,55.84415584415585
35584034,35,26,1,44,0,2,108,75.92592592592592,64.38356164383562
35584061,48,27,2,7,0,1,85,68.23529411764706,27.027027027027028
35584125,34,11,3,21,0,0,69,84.05797101449275,68.57142857142857
35584198,112,77,4,49,1,0,243,68.3127572016461,41.221374045801525
35584216,77,17,3,26,1,0,124,86.29032258064517,63.829787234042556
35584228,9,49,7,81,0,0,146,66.43835616438356,64.23357664233576
35584236,60,27,3,41,0,0,131,79.38931297709924,61.9718309859155
35584241,71,24,3,23,0,0,121,80.16528925619835,52
35584253,146,146,12,113,1,0,418,65.07177033492823,46.32352941176471
35584289,93,28,2,10,1,0,134,79.10447761194031,31.707317073170728
35584290,92,30,0,28,0,0,150,80,48.275862068965516
35584307,61,16,1,25,0,1,104,84.61538461538461,62.7906976744186
35584356,90,36,4,69,0,0,199,81.90954773869346,66.97247706422019
35584381,32,15,1,12,0,0,60,75,46.42857142857143
35584423,65,25,3,21,0,0,114,78.0701754385965,48.97959183673469
35584435,149,61,5,20,2,1,238,74.36974789915966,31.46067415730337
35584447,141,75,6,66,0,0,288,73.95833333333333,48.97959183673469
35584496,41,52,4,43,0,0,140,62.857142857142854,47.47474747474747
35584538,31,10,0,29,0,0,70,85.71428571428572,74.35897435897436
35584551,10,27,0,17,1,0,55,50.90909090909091,40
35584575,73,13,2,20,1,1,110,88.18181818181819,64.86486486486487
35584587,80,42,6,112,0,0,240,82.5,73.75
35584599,38,44,6,87,0,0,175,74.85714285714286,67.88321167883211
35584666,149,68,1,23,0,0,241,71.78423236514523,26.086956521739136
35584678,60,25,2,11,0,0,98,74.48979591836735,34.210526315789465
35584685,68,42,6,37,0,1,154,72.72727272727273,51.162790697674424
35584691,161,47,1,60,0,0,269,82.5278810408922,56.48148148148149
35584708,144,47,1,106,0,0,298,84.2281879194631,69.48051948051948
35584757,76,21,2,17,0,0,116,81.89655172413794,47.5
35584794,53,16,1,23,0,1,94,82.97872340425532,60.97560975609756
35584800,55,18,0,6,0,0,79,77.21518987341773,25
35584812,124,43,6,26,1,0,200,78.5,43.42105263157895
35584824,26,28,1,20,1,0,76,63.1578947368421,43.99999999999999
35584836,10,32,2,45,0,0,89,64.04494382022472,59.493670886075954
35584861,20,18,9,20,0,0,67,73.13432835820896,61.702127659574465
35584885,110,28,8,21,0,0,167,83.23353293413174,50.877192982456144
35584903,239,79,7,163,0,1,489,83.84458077709611,68.39999999999999
35584915,554,130,18,124,0,1,827,84.28053204353083,52.38095238095239
35584940,53,10,0,7,0,0,70,85.71428571428572,41.17647058823529
35584976,3,43,0,4,0,0,50,14.000000000000002,8.510638297872342
35585048,272,142,19,191,0,0,624,77.24358974358975,59.65909090909092
35585361,386,170,15,230,4,0,805,78.88198757763976,59.427207637231504
35585397,0,47,0,2,0,0,49,4.081632653061229,4.081632653061229
35585497,319,165,9,322,0,0,815,79.75460122699387,66.73387096774194
35585555,60,31,2,25,1,0,119,73.94957983193278,47.45762711864406
35585579,39,52,5,29,0,0,125,58.400000000000006,39.53488372093024
35585622,14,150,2,8,1,1,176,14.77272727272727,7.4074074074074066
35585749,3,28,3,30,0,0,64,56.25,54.0983606557377
35585750,5,59,1,61,0,0,126,53.17460317460318,51.23966942148761
35585762,53,32,7,46,0,0,138,76.81159420289855,62.35294117647059
35585774,36,25,4,41,0,1,107,76.63551401869158,64.7887323943662
35585828,36,18,2,23,0,0,79,77.21518987341773,58.13953488372092
35585836,33,29,2,14,0,2,80,63.74999999999999,38.297872340425535
35585853,272,38,3,96,0,1,410,90.73170731707317,72.46376811594203
35585907,54,18,3,19,0,0,94,80.85106382978724,55.00000000000001
35585919,65,65,4,69,1,0,204,68.13725490196079,53.23741007194245
35585981,113,57,5,77,3,0,255,77.64705882352942,59.859154929577464
35585993,112,16,1,26,0,0,155,89.6774193548387,62.7906976744186
35586024,77,22,2,10,1,0,112,80.35714285714286,37.142857142857146
35586031,31,35,1,25,0,0,92,61.95652173913043,42.622950819672134
35586080,29,24,2,15,1,0,71,66.19718309859155,42.85714285714286
35586110,118,63,7,37,1,0,226,72.12389380530973,41.666666666666664
35586183,49,35,2,1,1,0,88,60.22727272727273,10.256410256410254
35586298,72,22,2,30,8,0,134,83.5820895522388,64.51612903225806
35586336,35,21,1,10,1,0,68,69.11764705882352,36.36363636363637
35586341,58,27,2,24,0,0,111,75.67567567567568,49.056603773584904
35586420,35,17,0,14,0,0,66,74.24242424242425,45.16129032258065
35586444,73,44,9,33,0,0,159,72.32704402515724,48.837209302325576
35586456,125,26,1,47,0,0,199,86.93467336683418,64.86486486486487
35586481,1,54,1,7,2,0,65,16.92307692307692,15.625
35586547,47,217,31,223,0,0,518,58.10810810810811,53.92781316348195
35586560,55,21,3,12,1,0,92,77.17391304347827,43.24324324324324
35586596,51,63,6,101,0,0,221,71.49321266968326,62.94117647058823
35586648,37,17,1,19,1,0,75,77.33333333333333,55.263157894736835
35586651,68,33,6,31,0,0,138,76.08695652173914,52.85714285714286
35586675,75,82,7,73,0,1,238,65.54621848739495,49.693251533742334
35586717,6,33,4,30,0,0,73,54.794520547945204,50.74626865671642
35586729,33,23,2,19,0,0,77,70.12987012987013,47.72727272727273
35586730,28,31,6,30,0,0,95,67.36842105263158,53.73134328358209
35586742,44,84,0,1,0,0,129,34.883720930232556,1.17647058823529
35586791,39,23,1,16,1,0,80,71.25,43.90243902439024
35586821,1,68,0,1,3,0,73,6.849315068493156,5.555555555555558
35586870,61,35,2,14,0,0,112,68.75,31.372549019607842
35586912,60,17,1,16,0,1,95,82.10526315789474,51.42857142857142
35586924,2,32,8,50,0,0,92,65.21739130434783,64.44444444444444
35586961,1,42,0,0,0,0,43,2.3255813953488413,0
35586985,91,29,11,59,3,0,193,84.97409326424871,71.56862745098039
35586997,390,125,9,194,0,0,718,82.59052924791087,61.890243902439025
35587035,0,49,8,35,0,0,92,46.7391304347826,46.7391304347826
35587102,36,13,3,14,0,0,66,80.3030303030303,56.666666666666664
35587163,82,267,33,305,1,0,688,61.19186046511628,55.940594059405946
35587229,68,33,4,15,0,0,120,72.5,36.53846153846154
35587278,45,4,0,0,0,0,49,91.83673469387756,0
35587345,52,32,7,22,0,0,113,71.68141592920354,47.540983606557376
35587369,22,23,4,51,0,0,100,77,70.51282051282051
35587370,57,24,2,9,0,0,92,73.91304347826086,31.428571428571427
35587448,22,46,6,43,0,0,117,60.68376068376069,51.578947368421055
35587497,42,14,1,10,0,0,67,79.10447761194031,43.99999999999999
35587503,120,52,2,28,0,0,202,74.25742574257426,36.58536585365854
35587527,3,127,1,1,0,0,132,3.7878787878787845,1.5503875968992276
35587539,321,129,7,134,1,3,595,78.31932773109244,52.919708029197075
35587679,151,157,8,184,1,0,501,68.66267465069859,55.14285714285714
35587771,214,70,15,73,1,1,374,81.28342245989305,56.25
35587783,7,66,0,4,0,0,77,14.28571428571429,5.714285714285716
35587813,43,15,3,17,0,0,78,80.76923076923077,57.14285714285714
35587936,53,20,2,8,0,0,83,75.90361445783132,33.333333333333336
35588040,85,28,3,36,0,0,152,81.57894736842105,58.2089552238806
35588052,60,22,1,11,0,0,94,76.59574468085107,35.29411764705882
35800089,510,379,6,53,5,0,953,60.230849947534104,14.446952595936791
35800090,202,158,1,34,0,0,395,60,18.134715025906733
35800132,23,63,4,21,1,0,112,43.75,29.21348314606742
35800193,226,267,9,21,4,0,527,49.335863377609115,11.29568106312292
35800211,87,152,6,150,1,0,396,61.61616161616161,50.809061488673144
35800284,60,150,3,24,0,0,237,36.70886075949367,15.254237288135597
35800296,18,101,0,2,24,0,145,30.3448275862069,20.472440944881885
35800612,233,280,10,10,15,0,548,48.90510948905109,11.111111111111116
35800661,17,66,1,3,0,0,87,24.13793103448276,5.714285714285716
35800673,6,30,0,3,2,0,41,26.82926829268293,14.28571428571429
35800685,0,41,0,0,0,0,41,0,0
35800715,18,290,0,5,11,0,324,10.49382716049383,5.228758169934644
35800788,67,48,0,0,2,0,117,58.97435897435898,4.0000000000000036
35800797,50,1,0,1,0,0,52,98.07692307692307,50
35800843,17,19,2,4,0,0,42,54.761904761904766,24
35800855,2,79,0,0,3,0,84,5.952380952380953,3.658536585365857
35800880,1,44,1,4,0,0,50,12,10.204081632653061
35800892,12,59,0,0,1,0,72,18.055555555555557,1.6666666666666718
35800946,1,49,0,10,1,0,61,19.672131147540984,18.333333333333336
35800971,163,232,14,68,2,0,479,51.56576200417536,26.582278481012654
35801008,44,54,0,7,0,0,105,48.57142857142858,11.475409836065575
35801012,51,39,4,12,0,0,106,63.20754716981132,29.09090909090909
35801033,16,69,1,31,0,0,117,41.02564102564102,31.68316831683168
35801057,41,51,3,11,0,0,106,51.886792452830186,21.53846153846154
35801070,29,77,2,5,0,0,113,31.85840707964602,8.333333333333337
35801100,10,60,0,8,0,0,78,23.076923076923073,11.764705882352944
35801159,9,32,0,1,0,0,42,23.809523809523814,3.0303030303030276
35801185,119,6,1,0,0,0,126,95.23809523809523,14.28571428571429
35801197,24,58,0,5,2,0,89,34.8314606741573,10.769230769230765
35801239,16,28,0,4,0,0,48,41.666666666666664,12.5
35801252,16,125,1,9,0,0,151,17.218543046357617,7.4074074074074066
35801306,7,92,0,0,0,0,99,7.070707070707072,0
35801380,114,140,11,42,2,3,312,55.12820512820513,29.292929292929294
35801434,84,22,3,8,0,1,118,81.35593220338984,35.29411764705882
35801458,110,248,15,93,2,0,468,47.008547008547005,30.72625698324022
35801537,14,52,1,5,0,0,72,27.77777777777778,10.344827586206895
35801773,35,110,0,0,3,0,148,25.67567567567568,2.6548672566371723
35802050,121,79,4,17,0,0,221,64.25339366515837,20.999999999999996
35802207,25,110,2,6,2,0,145,24.13793103448276,8.333333333333337
35802335,28,57,5,28,0,0,118,51.69491525423729,36.66666666666667
35802487,231,159,7,49,4,0,450,64.66666666666667,27.397260273972602
35802645,136,111,5,69,0,0,321,65.42056074766356,40
35802670,25,36,0,1,3,0,65,44.61538461538461,9.999999999999998
35802724,70,168,0,20,0,1,259,35.13513513513513,11.111111111111116
35802736,333,60,0,3,1,0,397,84.88664987405541,6.25
35802748,41,46,4,41,0,0,132,65.15151515151516,49.45054945054945
35802761,17,47,1,16,0,1,82,42.6829268292683,27.692307692307693
35802815,48,50,0,0,0,0,98,48.97959183673469,0
35803807,8,80,4,4,0,0,96,16.666666666666664,9.090909090909093
35803819,17,43,3,4,0,0,67,35.820895522388064,14.000000000000002
35805063,348,288,23,417,4,2,1082,73.38262476894639,60.76294277929155
35805427,14,34,3,4,0,0,55,38.18181818181819,17.07317073170732
35805439,247,150,4,19,1,0,421,64.37054631828978,13.793103448275868
35805440,258,122,7,37,0,0,424,71.22641509433963,26.506024096385538
35805452,394,260,12,80,6,2,754,65.51724137931035,27.77777777777778
35805464,73,116,2,11,2,0,204,43.13725490196079,11.45038167938931
35805476,160,63,1,19,0,0,243,74.07407407407408,24.096385542168676
35805567,219,369,9,27,1,0,625,40.959999999999994,9.113300492610843
35805580,31,64,0,17,0,0,112,42.85714285714286,20.98765432098766
35806146,85,74,1,16,0,0,176,57.95454545454546,18.681318681318682
35806286,785,426,27,126,3,3,1370,68.9051094890511,27.179487179487182
35806298,165,179,3,61,2,0,410,56.34146341463415,26.93877551020408
35806304,367,183,13,64,0,1,628,70.85987261146497,29.885057471264364
35806316,251,270,20,87,0,0,628,57.00636942675159,28.381962864721487
35806328,14,55,3,3,0,0,75,26.66666666666667,9.836065573770492
35806341,14,73,1,20,1,0,109,33.02752293577982,23.15789473684211
35806419,127,155,6,43,0,0,331,53.17220543806647,24.01960784313726
